[e3] 
x-value,z-value,robots,orientation
-1.38054,2.2088,0,134.98, 
-1.3777,2.21164,0,134.98, 
-1.37486,2.21449,0,134.98, 
-1.37202,2.21733,0,134.98, 
-1.36917,2.22017,0,134.98, 
-1.36633,2.22301,0,134.99, 
-1.36349,2.22585,0,134.99, 
-1.36064,2.22869,0,134.99, 
-1.3578,2.23153,0,134.99, 
-1.35496,2.23437,0,134.99, 
-1.35212,2.23722,0,134.99, 
-1.34927,2.24006,0,134.99, 
-1.34643,2.2429,0,134.99, 
-1.34359,2.24574,0,134.99, 
-1.34074,2.24858,0,134.99, 
-1.3379,2.25142,0,134.99, 
-1.33506,2.25426,0,134.99, 
-1.33222,2.25711,0,134.99, 
-1.32937,2.25995,0,134.99, 
-1.32653,2.26279,0,134.99, 
-1.32369,2.26563,0,134.99, 
-1.32085,2.26847,0,134.99, 
-1.318,2.27131,0,134.98, 
-1.31516,2.27415,0,134.98, 
-1.31232,2.27699,0,134.98, 
-1.30947,2.27984,0,134.98, 
-1.30663,2.28268,0,134.98, 
-1.30379,2.28552,0,134.98, 
-1.30095,2.28836,0,134.98, 
-1.2981,2.2912,0,134.98, 
-1.29526,2.29404,0,134.98, 
-1.29242,2.29688,0,134.98, 
-1.28957,2.29972,0,134.98, 
-1.28673,2.30257,0,134.98, 
-1.28389,2.30541,0,134.98, 
-1.28105,2.30825,0,134.98, 
-1.2782,2.31109,0,134.98, 
-1.27536,2.31393,0,134.98, 
-1.27252,2.31677,0,134.98, 
-1.26967,2.31961,0,134.98, 
-1.26683,2.32245,0,134.99, 
-1.26399,2.3253,0,134.99, 
-1.26115,2.32814,0,134.98, 
-1.2583,2.33098,0,134.98, 
-1.25546,2.33382,0,134.98, 
-1.25262,2.33666,0,134.98, 
-1.24977,2.3395,0,134.98, 
-1.24693,2.34234,0,134.98, 
-1.24409,2.34518,0,134.98, 
-1.24125,2.34803,0,134.98, 
-1.2384,2.35087,0,134.98, 
-1.23556,2.35371,0,134.98, 
-1.23272,2.35655,0,134.98, 
-1.22987,2.35939,0,134.98, 
-1.22703,2.36223,0,134.98, 
-1.22419,2.36507,0,134.98, 
-1.22135,2.36791,0,134.98, 
-1.2185,2.37076,0,134.98, 
-1.21566,2.3736,0,134.98, 
-1.21282,2.37644,0,134.98, 
-1.20997,2.37928,0,134.98, 
-1.20713,2.38212,0,134.98, 
-1.20429,2.38496,0,134.98, 
-1.20144,2.3878,0,134.98, 
-1.1986,2.39064,0,134.98, 
-1.19576,2.39348,0,134.98, 
-1.19292,2.39633,0,134.98, 
-1.19007,2.39917,0,134.98, 
-1.18723,2.40201,0,134.98, 
-1.18439,2.40485,0,134.98, 
-1.18154,2.40769,0,134.98, 
-1.1787,2.41053,0,134.98, 
-1.17586,2.41337,0,134.98, 
-1.17302,2.41621,0,134.98, 
-1.17017,2.41906,0,134.98, 
-1.16733,2.4219,0,134.98, 
