[e3] 
x-value,z-value,robots,orientation
-0.046059,-1.3277,0,0, 
-0.0460587,-1.33172,0,0, 
-0.0460583,-1.33574,0,0, 
-0.046058,-1.33975,0,0.01, 
-0.0460575,-1.34377,0,0.01, 
-0.0460571,-1.34779,0,0.01, 
-0.0460566,-1.35181,0,0.01, 
-0.0460561,-1.35583,0,0.01, 
-0.0460555,-1.35985,0,0.01, 
-0.0460549,-1.36387,0,0.01, 
-0.0460542,-1.36789,0,0.01, 
-0.0460536,-1.37191,0,0.01, 
-0.0460529,-1.37593,0,0.01, 
-0.0460522,-1.37995,0,0.01, 
-0.0460515,-1.38397,0,0.01, 
-0.0460508,-1.38798,0,0.01, 
-0.0460501,-1.392,0,0.01, 
-0.0460494,-1.39602,0,0.01, 
-0.0460488,-1.40004,0,0.01, 
-0.0460482,-1.40406,0,0.01, 
-0.0460476,-1.40808,0,0.01, 
-0.046047,-1.4121,0,0.01, 
-0.0460465,-1.41612,0,0.01, 
-0.0460461,-1.42014,0,0.01, 
-0.0460457,-1.42416,0,0.01, 
-0.0460453,-1.42818,0,0, 
-0.0460449,-1.4322,0,0, 
-0.0460446,-1.43622,0,0, 
-0.0460443,-1.44024,0,0, 
-0.046044,-1.44425,0,0, 
-0.0460439,-1.44584,0,0, 
-0.0460447,-1.44269,0,0, 
-0.0460578,-1.43995,0,4.03, 
-0.0456235,-1.44382,0,8.84, 
-0.045919,-1.44175,0,7.71, 
-0.0458512,-1.44327,0,9.26, 
-0.0458002,-1.44341,0,9.31, 
-0.0461185,-1.4413,0,9.14, 
-0.0463716,-1.43978,0,13.2, 
-0.0455027,-1.4433,0,17.62, 
-0.0443195,-1.44688,0,22.08, 
-0.0438061,-1.448,0,26.13, 
-0.0432247,-1.44913,0,30.59, 
-0.0419833,-1.4512,0,34.78, 
-0.0419705,-1.45111,0,34.78, 
-0.0462289,-1.45513,0,34.43, 
-0.0423927,-1.45537,0,38.21, 
-0.0419051,-1.45457,0,38.22, 
-0.0415885,-1.45438,0,38.25, 
-0.0400757,-1.45566,0,42.8, 
-0.0384574,-1.45691,0,47.54, 
-0.0367706,-1.45807,0,52.32, 
-0.0350155,-1.45911,0,57.12, 
-0.0331152,-1.46019,0,61.68, 
-0.0311471,-1.46113,0,66.25, 
-0.0291254,-1.46192,0,70.84, 
-0.0270695,-1.46255,0,75.46, 
-0.0250017,-1.46302,0,80.15, 
-0.0233634,-1.46279,0,84.55, 
-0.0201319,-1.46453,0,85.04, 
-0.0215579,-1.46348,0,85.02, 
-0.0201737,-1.46335,0,88.86, 
-0.0182894,-1.4632,0,93.75, 
-0.0161989,-1.46298,0,98.18, 
-0.0141093,-1.46261,0,102.62, 
-0.0120371,-1.46208,0,107.05, 
-0.00999755,-1.46141,0,111.5, 
-0.00800518,-1.46058,0,115.94, 
-0.00607413,-1.4596,0,120.39, 
-0.00423561,-1.45848,0,124.85, 
-0.00246352,-1.45722,0,129.31, 
-0.000791969,-1.45582,0,133.78, 
0.00205432,-1.45306,0,133.79, 
0.00492568,-1.4503,0,133.81, 
0.00780681,-1.44755,0,133.84, 
0.0106943,-1.4448,0,133.87, 
0.0135855,-1.44205,0,133.91, 
0.0164787,-1.43929,0,133.94, 
0.0193724,-1.43654,0,133.97, 
0.0222657,-1.43378,0,134.01, 
0.0251582,-1.43102,0,134.03, 
0.0280495,-1.42825,0,134.06, 
0.0309394,-1.42547,0,134.08, 
0.0338281,-1.42268,0,134.09, 
0.0367157,-1.41988,0,134.11, 
0.0396023,-1.41708,0,134.12, 
0.0424899,-1.41429,0,134.13, 
0.0453774,-1.41149,0,134.13, 
0.0482634,-1.4087,0,134.13, 
0.0511484,-1.4059,0,134.14, 
0.0540324,-1.4031,0,134.14, 
0.0569157,-1.4003,0,134.14, 
0.0597985,-1.39751,0,134.14, 
0.0626808,-1.39471,0,134.14, 
0.0655626,-1.39191,0,134.14, 
0.0684471,-1.38911,0,134.14, 
0.0713317,-1.38632,0,134.14, 
0.0742163,-1.38352,0,134.14, 
0.077101,-1.38072,0,134.14, 
0.0799856,-1.37792,0,134.13, 
0.0828703,-1.37512,0,134.13, 
0.0857549,-1.37232,0,134.13, 
